contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
bacteria--NZ_ALAQ01000129.1	17643	No	NA	21	1	15	Low-quality	Genome-fragment	10.11	AAI-based (medium-confidence)	0.0	1.0	
bacteria--NZ_AKAE01000067.1	8106	No	NA	7	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_AGRC01000022.1	36897	No	NA	30	0	24	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_AKKF01000235.1	14676	No	NA	18	0	8	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_AKIX01000114.1	31655	No	NA	31	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_AKJW01000079.1	55417	No	NA	45	0	39	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_AKJU01000157.1	12576	Yes	3527	15	2	5	Low-quality	Genome-fragment	3.33	HMM-based (lower-bound)	71.95	1.0	
bacteria--NZ_AKJT01000019.1	3197	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_AKJF01000029.1	34172	No	NA	31	0	28	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_AKJD01000023.1	11332	No	NA	6	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_AKJD01000211.1	7721	No	NA	5	0	5	Low-quality	Genome-fragment	2.65	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
bacteria--NZ_ALCB01000083.1	8396	No	NA	6	0	1	Low-quality	Genome-fragment	8.77	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
bacteria--NZ_ALCB01000087.1	6999	No	NA	11	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_ALJC01000135.1	29534	No	NA	29	0	24	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_ALEE01000509.1	16303	No	NA	17	0	16	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_ALIO01000314.1	36948	No	NA	37	0	27	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_AKFN01000052.1	113154	No	NA	117	0	91	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NC_014311.1	2000000	No	NA	1810	8	1403	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CACZ01000060.1	78133	No	NA	78	0	57	Low-quality	Genome-fragment	44.76	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
bacteria--NZ_CADF01000010.1	47431	No	NA	44	1	31	Low-quality	Genome-fragment	21.3	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CADI01000030.1	9759	No	NA	10	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CADN01000036.1	148922	No	NA	143	0	100	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CADQ01000066.1	3539	No	NA	6	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CAEE01000846.1	11884	No	NA	10	0	8	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CAFF01000598.1	3255	No	NA	4	0	3	Low-quality	Genome-fragment	6.22	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
bacteria--NZ_CAFF01000552.1	5757	No	NA	6	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CAFF01000119.1	3403	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CAFS01000086.1	4915	No	NA	4	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CAGJ01000162.1	3053	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_HF539161.1	9593	No	NA	10	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_HF538804.1	10125	No	NA	14	0	9	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_ALAG01000030.1	63281	No	NA	65	0	50	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_AJXM01000033.1	35358	No	NA	39	0	33	Low-quality	Genome-fragment	11.25	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
bacteria--NZ_ALIW01000047.1	6916	No	NA	13	6	0	Low-quality	Genome-fragment	13.77	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_ALIW01000159.1	4945	No	NA	5	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_AJYF02000027.1	26151	No	NA	25	0	17	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_AJYF02000257.1	28120	No	NA	18	0	13	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_AJYK02000083.1	21668	No	NA	21	0	17	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_AJYO02000658.1	3874	No	NA	4	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_ALAA01000077.1	18294	No	NA	16	0	9	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_ALAA01000153.1	21854	No	NA	23	0	16	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_AKZR01000251.1	26274	No	NA	25	0	22	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_AKZS01000340.1	4180	No	NA	8	0	0	Low-quality	Genome-fragment	6.35	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
bacteria--NZ_AKZS01000398.1	30747	No	NA	31	0	26	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_AKZV01000249.1	5096	No	NA	4	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_AKZW01000166.1	37887	No	NA	37	0	30	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_ALNR01000060.1	14538	No	NA	12	0	10	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_ALQR01000009.1	4216	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_ALQR01000010.1	80431	No	NA	84	1	54	Medium-quality	Genome-fragment	54.1	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_ALRR01000036.1	104026	No	NA	102	12	60	High-quality	High-quality	97.2	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_ALQE01000121.1	20917	No	NA	23	0	3	Low-quality	Genome-fragment	16.37	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
bacteria--NZ_ALQF01000005.1	14251	No	NA	9	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_ALQG01000027.1	8869	No	NA	12	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_ALQJ01000028.1	323274	No	NA	293	1	227	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_ALRF01000026.1	3292	No	NA	4	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_ALTX01000006.1	6716	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_ALUI01000170.1	13266	No	NA	10	0	10	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_JH791856.1	423505	No	NA	399	0	291	Not-determined	Genome-fragment	NA	NA	0.0	1.23	no viral genes detected
bacteria--NZ_ALOL02000123.1	15069	No	NA	13	0	11	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_ALVC01000238.1	5499	No	NA	9	0	9	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_JH804650.1	1841581	No	NA	1873	11	1273	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_JH805128.1	91330	No	NA	104	0	89	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_JH809467.1	62892	No	NA	79	0	65	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_JH810015.1	6029	No	NA	6	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_JH810247.1	3707	No	NA	9	3	0	Low-quality	Genome-fragment	9.56	AAI-based (high-confidence)	0.0	1.0	
bacteria--NZ_JH810986.1	4065	No	NA	5	1	2	Low-quality	Genome-fragment	2.36	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_JH810993.1	14551	No	NA	17	0	11	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_JH811494.1	7560	No	NA	10	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_JH813445.1	11072	No	NA	21	16	0	Low-quality	Genome-fragment	26.86	AAI-based (high-confidence)	0.0	1.0	
bacteria--NZ_AKBD01000247.1	4252	No	NA	1	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_JH813875.1	3460	No	NA	4	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_ALXB01000003.1	93022	No	NA	103	0	75	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_JH814763.1	38961	No	NA	41	0	27	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_AKHS02000072.1	11044	No	NA	14	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_ALYH01000122.1	17041	No	NA	18	0	14	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_BAFK01000045.1	3801	No	NA	4	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_AJQY01000447.1	17747	No	NA	13	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_AJQX01000047.1	12839	No	NA	16	0	11	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_AEEA01000002.1	34433	No	NA	25	0	11	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CAKP01000043.1	26925	Yes	10442	29	6	15	Low-quality	Genome-fragment	15.69	HMM-based (lower-bound)	61.22	1.0	
bacteria--NZ_AJSZ01000413.1	34022	No	NA	36	0	24	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_AMFF02000102.1	23051	No	NA	24	0	15	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_AKZE01000231.1	30706	No	NA	33	0	22	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_AKZE01000572.1	17880	No	NA	12	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_AKZG01000126.1	67108	Yes	1261	71	3	49	Low-quality	Genome-fragment	1.64	HMM-based (lower-bound)	98.12	1.0	
bacteria--NZ_AMGD01000036.1	11802	No	NA	11	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_BAHC01000203.1	21368	No	NA	17	0	8	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_AMQV01000049.1	4620	No	NA	6	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_AMRK01000010.1	145030	No	NA	147	0	113	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_AMRG01000001.1	284251	No	NA	252	1	198	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_AMHD01000035.1	15858	No	NA	19	0	16	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_AMJO01000074.1	3496	No	NA	2	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_AMHZ01000098.1	14968	No	NA	19	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_AMII01000002.1	10854	No	NA	13	0	10	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_AMII01000054.1	37782	No	NA	36	0	26	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_AMJG01000040.1	17343	No	NA	17	0	15	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_AMHA01000132.1	5969	No	NA	6	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_AMHO01000150.1	23001	No	NA	19	0	12	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_AMHW01000133.1	32661	No	NA	31	1	23	Low-quality	Genome-fragment	14.01	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_AMHX01000028.1	27648	No	NA	25	0	20	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_AMIQ01000096.1	11074	No	NA	23	4	0	Low-quality	Genome-fragment	22.27	AAI-based (high-confidence)	0.0	1.0	
bacteria--NZ_AMTP01000125.1	4216	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_JH941164.1	3321	No	NA	7	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_JH942748.1	7328	No	NA	11	6	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
bacteria--NZ_JH941708.1	4390	No	NA	6	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_JH942977.1	3271	No	NA	5	3	0	Low-quality	Genome-fragment	5.38	AAI-based (high-confidence)	0.0	1.0	
bacteria--NZ_JH943186.1	5707	No	NA	10	9	0	Low-quality	Genome-fragment	11.38	AAI-based (high-confidence)	0.0	1.0	
bacteria--NZ_JH945041.1	5687	No	NA	11	9	0	Low-quality	Genome-fragment	11.34	AAI-based (high-confidence)	0.0	1.0	
bacteria--NZ_JH944048.1	109461	No	NA	90	0	62	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_JH945376.1	80367	No	NA	68	1	56	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_JH945929.1	239419	No	NA	216	5	168	High-quality	High-quality	96.35	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_JH952020.1	3817	No	NA	7	3	0	Low-quality	Genome-fragment	6.34	AAI-based (high-confidence)	0.0	1.0	
bacteria--NZ_JH952334.1	3007	No	NA	5	1	0	Low-quality	Genome-fragment	4.89	AAI-based (high-confidence)	0.0	1.0	
bacteria--NZ_JH952638.1	5994	No	NA	5	4	0	Low-quality	Genome-fragment	10.54	AAI-based (high-confidence)	0.0	1.0	
bacteria--NZ_JH952797.1	3776	No	NA	8	6	0	Low-quality	Genome-fragment	6.75	AAI-based (high-confidence)	0.0	1.0	
bacteria--NZ_JH953630.1	234347	Yes	2316	211	5	170	Low-quality	Genome-fragment	3.4	HMM-based (lower-bound)	99.01	1.0	
bacteria--NZ_JH955705.1	4454	No	NA	9	2	0	Low-quality	Genome-fragment	6.8	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_JH962797.1	3015	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_JH965497.1	4882	No	NA	8	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_JH966040.1	24390	No	NA	26	0	19	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_JH964016.1	6263	No	NA	8	7	0	Low-quality	Genome-fragment	13.56	AAI-based (high-confidence)	0.0	1.0	
bacteria--NZ_JH964243.1	3831	Yes	1658	9	4	2	Low-quality	Genome-fragment	3.69	AAI-based (medium-confidence)	56.72	1.0	
bacteria--NZ_JH961408.1	135532	Yes	7827	127	7	97	Low-quality	Genome-fragment	6.74	HMM-based (lower-bound)	94.22	1.0	
bacteria--NZ_JH961473.1	6426	No	NA	4	0	1	Low-quality	Genome-fragment	2.44	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
bacteria--NZ_JH961531.1	41592	Yes	30223	46	12	12	Low-quality	Genome-fragment	42.54	HMM-based (lower-bound)	27.33	1.0	
bacteria--NZ_JH957610.1	109457	No	NA	90	0	61	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_JH960154.1	97999	No	NA	85	0	60	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_JH960373.1	5717	No	NA	10	8	0	Low-quality	Genome-fragment	10.93	AAI-based (high-confidence)	0.0	1.0	
bacteria--NZ_JH959967.1	15256	No	NA	13	1	2	Low-quality	Genome-fragment	23.18	AAI-based (high-confidence)	0.0	1.0	
bacteria--NZ_JH957177.1	391203	No	NA	373	5	263	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_JH956693.1	4329	No	NA	8	3	0	Low-quality	Genome-fragment	9.67	AAI-based (high-confidence)	0.0	1.0	
bacteria--NZ_JH955408.1	35137	No	NA	31	1	26	Medium-quality	Genome-fragment	54.55	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_JH970912.1	6732	No	NA	12	8	0	Low-quality	Genome-fragment	14.7	AAI-based (high-confidence)	0.0	1.0	
bacteria--NZ_JH967231.1	24396	No	NA	21	0	17	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_JH967359.1	96117	No	NA	78	0	60	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_AMDF01000015.1	13321	No	NA	15	0	14	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_JH969619.1	5551	No	NA	5	0	4	Low-quality	Genome-fragment	4.82	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
bacteria--NZ_JH973810.1	13468	No	NA	9	0	9	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_JH973688.1	19394	No	NA	17	0	13	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_AMFD01000026.1	28782	No	NA	27	0	14	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_AMFE01000023.1	44190	No	NA	40	2	16	Medium-quality	Genome-fragment	57.37	AAI-based (medium-confidence)	0.0	1.0	
bacteria--NZ_AKXB02000022.1	70917	No	NA	59	0	36	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_AKWV02000031.1	88962	No	NA	77	0	52	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_AKWQ02000018.1	10759	No	NA	12	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_AKWE02000091.1	11072	No	NA	9	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_DF158896.1	959256	Yes	14749	899	10	622	Low-quality	Genome-fragment	20.22	HMM-based (lower-bound)	98.46	1.0	
bacteria--NZ_DF158897.1	699560	No	NA	615	3	422	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_DF158898.1	530568	No	NA	504	5	372	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CALJ01000022.1	13442	No	NA	19	0	14	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_BAFQ01000283.1	31342	No	NA	28	0	15	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_BAFS01000471.1	63994	No	NA	69	0	41	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_BAFS01000405.1	10978	No	NA	12	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_BAFP01000047.1	88840	No	NA	79	0	54	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_BAFP01000041.1	5038	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_BAFV01000075.1	47221	No	NA	44	0	27	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_BAFV01000020.1	184655	No	NA	149	0	83	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_BAGB01000005.1	64737	No	NA	60	0	44	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_BAGC01000114.1	269498	No	NA	268	1	163	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_BAGF01000143.1	26380	No	NA	2	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_BAGF01000006.1	201616	No	NA	196	1	145	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_BAGJ01000184.1	14538	No	NA	12	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_BAGN01000364.1	8565	No	NA	1	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_AMJB01000199.1	18988	No	NA	18	0	14	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CANE01000041.1	9767	No	NA	8	0	8	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CANG01000967.1	6459	No	NA	8	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CANG01000062.1	34726	No	NA	30	0	26	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CANG01000046.1	138174	No	NA	137	0	89	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CANG01000008.1	51140	No	NA	50	0	43	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_ANAO01000003.1	909494	No	NA	974	7	628	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_ANCK01000071.1	19743	No	NA	21	1	16	Low-quality	Genome-fragment	24.33	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_ANEF01000030.1	370740	No	NA	389	2	276	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_ANCN01000018.1	9945	No	NA	9	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_ANDJ01000171.1	18974	No	NA	23	0	18	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_ANEC01000014.1	14205	No	NA	24	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_HE972734.1	11738	No	NA	13	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_HE972922.1	36714	No	NA	36	0	20	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_HE997540.1	1115077	Yes	39635	941	14	618	Low-quality	Genome-fragment	46.6	HMM-based (lower-bound)	96.45	1.0	
bacteria--NZ_CALY02000093.1	3983	No	NA	10	2	0	Low-quality	Genome-fragment	2.81	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CALY02000041.1	27368	No	NA	25	1	10	Low-quality	Genome-fragment	20.75	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CALZ01000155.1	19805	No	NA	18	0	16	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CALZ01000133.1	32173	No	NA	27	0	18	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_AMED02000053.1	19769	No	NA	21	16	0	Low-quality	Genome-fragment	42.51	AAI-based (high-confidence)	0.0	1.0	
bacteria--NZ_AMED02000026.1	4884	No	NA	9	4	0	Low-quality	Genome-fragment	11.1	AAI-based (high-confidence)	0.0	1.0	
bacteria--NZ_AMEG02000020.1	22592	No	NA	17	0	16	Low-quality	Genome-fragment	8.8	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
bacteria--NZ_AMXG01000030.1	299041	Yes	39168	278	29	180	Complete	High-quality	100.0	Provirus (high-confidence)	86.9	1.0	contig >1.5x longer than expected genome length
bacteria--NZ_AMXP01000074.1	44412	No	NA	45	0	33	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
