contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
NC_009557.1	1367	No	NA	1	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_009561.1	1346	No	NA	2	1	0	High-quality	High-quality	96.99	HMM-based (lower-bound)	0.0	1.0	
NC_009570.1	1349	No	NA	3	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_009608.1	6413	No	NA	5	2	0	Medium-quality	Genome-fragment	51.62	AAI-based (high-confidence)	0.0	1.0	
NC_009609.1	6001	No	NA	1	1	0	Low-quality	Genome-fragment	48.23	AAI-based (high-confidence)	0.0	1.0	
NC_009645.1	2731	No	NA	5	4	0	Medium-quality	Genome-fragment	52.93	AAI-based (high-confidence)	0.0	1.0	
NC_009647.1	2672	No	NA	2	2	0	Low-quality	Genome-fragment	48.98	AAI-based (high-confidence)	0.0	1.0	
NC_009657.1	28203	No	NA	8	7	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_009740.1	1349	No	NA	3	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_009744.1	9659	No	NA	1	1	0	High-quality	High-quality	98.92	AAI-based (high-confidence)	0.0	1.0	
NC_009760.1	218948	No	NA	246	38	5	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.05	
NC_009763.3	42973	No	NA	72	58	0	High-quality	High-quality	98.3	AAI-based (high-confidence)	0.0	1.0	
NC_009803.1	84201	No	NA	110	11	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_009819.1	40539	No	NA	55	41	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_009811.2	137619	No	NA	194	102	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.01	
NC_009815.1	38124	No	NA	60	27	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_009823.1	9711	No	NA	2	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_009878.1	52250	No	NA	85	82	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_009894.1	6868	No	NA	1	1	0	Medium-quality	Genome-fragment	55.75	AAI-based (high-confidence)	0.0	1.0	
NC_009895.1	4309	No	NA	1	1	0	Low-quality	Genome-fragment	35.75	AAI-based (high-confidence)	0.0	1.0	
NC_009896.1	858	No	NA	1	1	0	Low-quality	Genome-fragment	7.05	AAI-based (high-confidence)	0.0	1.0	
NC_009888.1	144565	No	NA	154	133	0	Medium-quality	Genome-fragment	71.89	AAI-based (high-confidence)	0.0	1.0	low-confidence ITR
NC_009899.1	344691	No	NA	387	314	1	High-quality	High-quality	99.82	AAI-based (high-confidence)	0.0	1.0	
NC_009935.1	43200	No	NA	55	36	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_009965.1	24655	No	NA	31	11	0	Medium-quality	Genome-fragment	75.21	AAI-based (medium-confidence)	0.0	1.0	low-confidence ITR
NC_009995.1	9730	No	NA	1	1	0	High-quality	High-quality	97.23	AAI-based (high-confidence)	0.0	1.0	
NC_009991.1	9058	No	NA	6	6	0	High-quality	High-quality	97.46	HMM-based (lower-bound)	0.0	1.0	
NC_010106.1	52975	No	NA	73	38	0	High-quality	High-quality	99.23	AAI-based (high-confidence)	0.0	1.0	
NC_010116.1	58663	No	NA	78	48	1	High-quality	High-quality	93.75	AAI-based (high-confidence)	0.0	1.0	
NC_010152.1	39577	No	NA	63	9	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_010179.2	40881	No	NA	66	35	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_010236.1	1370	No	NA	1	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_009031.1	2742	No	NA	3	3	0	Medium-quality	Genome-fragment	55.27	AAI-based (high-confidence)	0.0	1.0	
NC_009127.1	295146	No	NA	185	36	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.14	
NC_009233.1	186262	No	NA	173	76	1	High-quality	High-quality	93.62	AAI-based (high-confidence)	0.0	1.0	
NC_009236.1	36690	No	NA	49	31	0	High-quality	High-quality	98.09	AAI-based (high-confidence)	0.0	1.0	
NC_009354.1	2753	No	NA	4	3	0	Medium-quality	Genome-fragment	52.08	AAI-based (high-confidence)	0.0	1.0	
NC_009448.2	8115	No	NA	2	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_009450.1	1350	No	NA	2	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_009503.1	124121	No	NA	128	95	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_009526.1	43864	No	NA	67	59	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_009528.2	11930	No	NA	5	3	0	High-quality	High-quality	99.88	AAI-based (high-confidence)	0.0	1.0	
NC_009541.1	29739	No	NA	41	41	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_009540.1	49902	No	NA	82	71	0	High-quality	High-quality	99.2	AAI-based (high-confidence)	0.0	1.0	
NC_009547.1	2753	No	NA	4	4	0	Medium-quality	Genome-fragment	54.97	AAI-based (high-confidence)	0.0	1.0	
NC_009553.1	2752	No	NA	3	3	0	Medium-quality	Genome-fragment	52.72	AAI-based (high-confidence)	0.0	1.0	
NC_009564.1	1378	No	NA	1	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_009558.1	1340	No	NA	1	1	0	High-quality	High-quality	99.0	AAI-based (high-confidence)	0.0	1.0	
NC_009562.1	1344	No	NA	2	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_009597.1	18098	No	NA	22	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NC_009606.1	2611	No	NA	3	3	0	Medium-quality	Genome-fragment	50.82	AAI-based (high-confidence)	0.0	1.0	
NC_009605.1	2562	No	NA	3	2	0	Low-quality	Genome-fragment	49.09	AAI-based (high-confidence)	0.0	1.0	
NC_009640.1	15180	No	NA	8	7	0	High-quality	High-quality	99.05	AAI-based (high-confidence)	0.0	1.0	
NC_001474.2	10723	No	NA	1	1	0	High-quality	High-quality	99.36	AAI-based (high-confidence)	0.0	1.0	
NC_009745.1	9711	No	NA	1	1	0	High-quality	High-quality	99.09	AAI-based (high-confidence)	0.0	1.0	
NC_009756.1	4449	No	NA	4	1	0	Medium-quality	Genome-fragment	75.28	HMM-based (lower-bound)	0.0	1.0	
NC_009759.1	8404	No	NA	4	4	0	Medium-quality	Genome-fragment	89.98	HMM-based (lower-bound)	0.0	1.0	
NC_009764.1	8727	No	NA	4	4	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_009804.1	83319	No	NA	107	12	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_009820.1	58692	No	NA	106	91	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_009812.1	42653	No	NA	65	42	0	High-quality	High-quality	99.04	AAI-based (high-confidence)	0.0	1.0	
NC_009875.1	17938	No	NA	20	17	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_009827.1	9628	No	NA	1	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_009334.1	172764	No	NA	109	57	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.76	high kmer_freq may indicate large duplication
NC_009890.1	5077	No	NA	2	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_009893.1	1356	No	NA	2	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_009904.1	142072	No	NA	214	114	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_009936.1	41593	No	NA	58	31	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_009987.1	7870	No	NA	11	1	0	High-quality	High-quality	99.04	AAI-based (high-confidence)	0.0	1.0	
NC_009989.1	27751	No	NA	24	17	0	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.0	
NC_009993.2	53746	No	NA	81	48	0	High-quality	High-quality	97.97	AAI-based (high-confidence)	0.0	1.0	
NC_010105.1	170523	No	NA	286	261	0	High-quality	High-quality	99.87	AAI-based (high-confidence)	0.0	1.0	
NC_010147.1	43011	No	NA	68	62	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_010153.1	36895	No	NA	57	10	0	High-quality	High-quality	97.21	AAI-based (high-confidence)	0.0	1.0	
NC_010178.1	13071	No	NA	7	5	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_010240.1	169794	No	NA	165	124	0	High-quality	High-quality	99.54	AAI-based (high-confidence)	0.0	1.0	
NC_009986.1	15135	No	NA	26	6	0	High-quality	High-quality	95.49	AAI-based (high-confidence)	0.0	1.0	
NC_009996.1	7099	No	NA	1	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_009992.1	14214	No	NA	6	5	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_010107.1	7295	No	NA	4	4	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_010148.1	1361	No	NA	1	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_010154.1	38179	No	NA	60	10	0	High-quality	High-quality	99.4	AAI-based (high-confidence)	0.0	1.0	
NC_010191.2	186713	No	NA	236	145	2	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.0	
NC_010238.1	2756	No	NA	4	3	0	Medium-quality	Genome-fragment	55.12	AAI-based (high-confidence)	0.0	1.0	
NC_010250.1	7184	No	NA	2	1	0	Medium-quality	Genome-fragment	67.13	AAI-based (high-confidence)	0.0	1.0	low-confidence ITR
NC_010248.1	3535	No	NA	2	2	0	Low-quality	Genome-fragment	33.56	AAI-based (high-confidence)	0.0	1.0	
NC_010252.1	7106	No	NA	1	1	0	Medium-quality	Genome-fragment	67.64	AAI-based (high-confidence)	0.0	1.0	low-confidence ITR
NC_010254.1	3332	No	NA	2	2	0	Low-quality	Genome-fragment	31.63	AAI-based (high-confidence)	0.0	1.0	
NC_010295.1	5816	No	NA	3	3	0	Medium-quality	Genome-fragment	84.39	AAI-based (high-confidence)	0.0	1.0	
NC_010308.1	396	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NC_010235.1	1361	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NC_010249.1	7053	No	NA	1	1	0	Medium-quality	Genome-fragment	67.32	AAI-based (high-confidence)	0.0	1.0	
NC_010253.1	3343	No	NA	2	2	0	Low-quality	Genome-fragment	31.79	AAI-based (high-confidence)	0.0	1.0	
NC_010275.2	33507	No	NA	44	27	0	High-quality	High-quality	98.13	AAI-based (high-confidence)	0.0	1.0	
NC_010306.1	26253	No	NA	5	0	0	High-quality	High-quality	99.3	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_010318.1	1015	No	NA	1	0	0	Low-quality	Genome-fragment	15.7	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_010317.1	1074	No	NA	2	0	0	Low-quality	Genome-fragment	16.68	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_010314.1	1090	No	NA	2	0	0	Low-quality	Genome-fragment	16.92	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_010319.1	1099	No	NA	2	1	0	Low-quality	Genome-fragment	15.93	AAI-based (high-confidence)	0.0	1.0	
NC_010316.1	1087	No	NA	2	0	0	Low-quality	Genome-fragment	16.88	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_010315.1	1057	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NC_010327.1	30992	No	NA	9	7	0	High-quality	High-quality	99.97	AAI-based (high-confidence)	0.0	1.0	
NC_010343.1	1717	No	NA	1	1	0	Low-quality	Genome-fragment	36.48	AAI-based (high-confidence)	0.0	1.0	
NC_010344.1	1521	No	NA	1	0	0	Low-quality	Genome-fragment	32.07	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_010345.1	1485	No	NA	2	0	0	Low-quality	Genome-fragment	31.31	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_010352.1	2746	No	NA	4	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_010355.1	62337	No	NA	112	24	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_010363.1	18762	No	NA	25	10	0	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.0	
NC_010440.1	2761	No	NA	5	4	0	Medium-quality	Genome-fragment	55.39	AAI-based (high-confidence)	0.0	1.0	
NC_010237.1	63395	No	NA	93	79	0	High-quality	High-quality	99.37	AAI-based (high-confidence)	0.0	1.0	
NC_010569.1	1362	No	NA	1	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_010436.1	28476	No	NA	6	6	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_010583.1	111382	No	NA	181	146	0	High-quality	High-quality	97.4	AAI-based (high-confidence)	0.0	1.0	
NC_010646.1	31686	No	NA	15	5	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_010703.1	7132	No	NA	1	1	0	Medium-quality	Genome-fragment	68.0	AAI-based (high-confidence)	0.0	1.0	
NC_010700.1	3316	No	NA	2	2	0	Low-quality	Genome-fragment	31.53	AAI-based (high-confidence)	0.0	1.0	
NC_010705.1	2315	No	NA	1	1	0	Medium-quality	Genome-fragment	51.37	AAI-based (high-confidence)	0.0	1.0	
NC_010706.1	2252	No	NA	1	1	0	Low-quality	Genome-fragment	49.96	AAI-based (high-confidence)	0.0	1.0	
NC_010738.1	8463	No	NA	10	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_010759.1	7038	No	NA	1	1	0	Medium-quality	Genome-fragment	67.14	AAI-based (high-confidence)	0.0	1.0	low-confidence ITR
NC_010757.1	3410	No	NA	2	2	0	Low-quality	Genome-fragment	32.44	AAI-based (high-confidence)	0.0	1.0	low-confidence ITR
NC_008837.1	1533	No	NA	2	0	0	Low-quality	Genome-fragment	0.52	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_008846.1	1963	No	NA	1	1	0	Low-quality	Genome-fragment	0.67	AAI-based (high-confidence)	0.0	1.0	
NC_008838.1	1657	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NC_008839.1	1750	No	NA	1	0	0	Low-quality	Genome-fragment	0.6	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_008840.1	1859	No	NA	2	1	0	Low-quality	Genome-fragment	0.64	AAI-based (high-confidence)	0.0	1.0	
NC_008841.1	1916	No	NA	1	0	0	Low-quality	Genome-fragment	0.65	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_008842.1	1940	No	NA	1	1	0	Low-quality	Genome-fragment	0.66	AAI-based (high-confidence)	0.0	1.0	
NC_008843.1	1945	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NC_008844.1	1948	No	NA	3	0	0	Low-quality	Genome-fragment	0.67	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_008845.1	1963	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NC_008847.1	2005	No	NA	1	0	0	Low-quality	Genome-fragment	0.69	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_008855.1	2179	No	NA	1	1	0	Low-quality	Genome-fragment	0.74	AAI-based (high-confidence)	0.0	1.0	
NC_008856.1	2195	No	NA	2	0	0	Low-quality	Genome-fragment	0.75	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_008857.1	2199	No	NA	1	1	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	
NC_008858.1	2235	No	NA	2	1	0	Low-quality	Genome-fragment	0.76	AAI-based (high-confidence)	0.0	1.0	
NC_008859.1	2262	No	NA	2	0	0	Low-quality	Genome-fragment	0.77	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_008860.1	2285	No	NA	3	1	0	Low-quality	Genome-fragment	0.78	AAI-based (high-confidence)	0.0	1.0	
NC_008861.1	2295	No	NA	1	0	0	Low-quality	Genome-fragment	0.78	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_008862.1	2298	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NC_008934.1	2309	No	NA	2	0	0	Low-quality	Genome-fragment	0.79	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_008863.1	2318	No	NA	2	0	0	Low-quality	Genome-fragment	0.79	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_008933.1	2060	No	NA	2	2	0	Low-quality	Genome-fragment	0.7	AAI-based (high-confidence)	0.0	1.0	
NC_008864.1	2341	No	NA	2	0	0	Low-quality	Genome-fragment	0.8	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_008865.1	2358	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NC_008866.1	2358	No	NA	3	1	0	Low-quality	Genome-fragment	0.81	AAI-based (high-confidence)	0.0	1.0	
NC_008867.1	2380	No	NA	4	1	0	Low-quality	Genome-fragment	0.81	AAI-based (high-confidence)	0.0	1.0	
NC_008868.1	2395	No	NA	2	0	0	Low-quality	Genome-fragment	0.82	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_008869.1	2408	No	NA	2	0	0	Low-quality	Genome-fragment	0.82	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_008870.1	2415	No	NA	2	0	0	Low-quality	Genome-fragment	0.83	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_008871.1	2452	No	NA	2	1	0	Low-quality	Genome-fragment	0.84	AAI-based (high-confidence)	0.0	1.0	
NC_008872.1	2454	No	NA	2	1	0	Low-quality	Genome-fragment	0.84	AAI-based (high-confidence)	0.0	1.0	
NC_008873.1	2462	No	NA	2	0	0	Low-quality	Genome-fragment	0.84	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_008848.1	2066	No	NA	2	0	0	Low-quality	Genome-fragment	0.71	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_008935.1	2502	No	NA	3	0	0	Low-quality	Genome-fragment	0.85	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_008874.1	2509	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NC_008875.1	2540	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NC_008876.1	2548	No	NA	1	1	0	Low-quality	Genome-fragment	0.87	AAI-based (high-confidence)	0.0	1.0	
NC_008877.1	2572	No	NA	1	1	0	Low-quality	Genome-fragment	0.88	AAI-based (high-confidence)	0.0	1.0	
NC_008878.1	2579	No	NA	2	1	0	Low-quality	Genome-fragment	0.88	AAI-based (high-confidence)	0.0	1.0	
NC_008936.1	2588	No	NA	3	1	0	Low-quality	Genome-fragment	0.88	AAI-based (high-confidence)	0.0	1.0	
NC_008879.1	2590	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NC_008880.1	2598	No	NA	1	0	0	Low-quality	Genome-fragment	0.89	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_008881.1	2615	No	NA	3	0	0	Low-quality	Genome-fragment	0.89	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_008849.1	2074	No	NA	1	0	0	Low-quality	Genome-fragment	0.71	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_008882.1	2625	No	NA	4	0	0	Low-quality	Genome-fragment	0.9	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_008883.1	2631	No	NA	2	0	0	Low-quality	Genome-fragment	0.9	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_008884.1	2636	No	NA	1	1	0	Low-quality	Genome-fragment	0.9	AAI-based (high-confidence)	0.0	1.0	
NC_008885.1	2641	No	NA	3	1	0	Low-quality	Genome-fragment	0.9	AAI-based (high-confidence)	0.0	1.0	
NC_008886.1	2646	No	NA	3	0	0	Low-quality	Genome-fragment	0.9	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_008887.1	2723	No	NA	2	0	0	Low-quality	Genome-fragment	0.93	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_008888.1	2723	No	NA	2	1	0	Low-quality	Genome-fragment	0.93	AAI-based (high-confidence)	0.0	1.0	
NC_008889.1	2738	No	NA	3	1	0	Low-quality	Genome-fragment	0.94	AAI-based (high-confidence)	0.0	1.0	
NC_008937.1	2759	No	NA	1	1	0	Low-quality	Genome-fragment	0.94	AAI-based (high-confidence)	0.0	1.0	
NC_008890.1	2768	No	NA	2	1	0	Low-quality	Genome-fragment	0.95	AAI-based (high-confidence)	0.0	1.0	
NC_008850.1	2079	No	NA	1	0	0	Low-quality	Genome-fragment	0.71	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_008891.1	2775	No	NA	2	1	0	Low-quality	Genome-fragment	0.95	AAI-based (high-confidence)	0.0	1.0	
NC_008892.1	2785	No	NA	2	0	0	Low-quality	Genome-fragment	0.95	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_008893.1	2808	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NC_008894.1	2819	No	NA	2	0	0	Low-quality	Genome-fragment	0.96	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_008938.1	2840	No	NA	3	0	0	Low-quality	Genome-fragment	0.97	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_008895.1	2854	No	NA	5	0	0	Low-quality	Genome-fragment	0.98	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_008896.1	2856	No	NA	1	0	0	Low-quality	Genome-fragment	0.98	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_008897.1	2871	No	NA	2	1	0	Low-quality	Genome-fragment	0.98	AAI-based (high-confidence)	0.0	1.0	
NC_008898.1	2875	No	NA	2	0	0	Low-quality	Genome-fragment	0.98	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_008899.1	2879	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NC_008851.1	2080	No	NA	2	1	0	Low-quality	Genome-fragment	0.71	AAI-based (high-confidence)	0.0	1.0	
NC_008900.1	2924	No	NA	2	0	0	Low-quality	Genome-fragment	1.0	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_008901.1	2930	No	NA	3	1	0	Low-quality	Genome-fragment	1.0	AAI-based (high-confidence)	0.0	1.0	
NC_008902.1	2933	No	NA	1	1	0	Low-quality	Genome-fragment	1.0	AAI-based (high-confidence)	0.0	1.0	
NC_008903.1	2934	No	NA	2	0	0	Low-quality	Genome-fragment	1.0	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_008904.1	2944	No	NA	4	1	0	Low-quality	Genome-fragment	1.01	AAI-based (high-confidence)	0.0	1.0	
NC_008905.1	2997	No	NA	2	1	0	Low-quality	Genome-fragment	1.02	AAI-based (high-confidence)	0.0	1.0	
NC_008852.1	2094	No	NA	1	1	0	Low-quality	Genome-fragment	0.72	AAI-based (high-confidence)	0.0	1.0	
NC_008853.1	2135	No	NA	3	0	0	Low-quality	Genome-fragment	0.73	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_008854.1	2177	No	NA	1	0	0	Low-quality	Genome-fragment	0.74	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_008939.1	3008	No	NA	2	1	0	Low-quality	Genome-fragment	1.03	AAI-based (high-confidence)	0.0	1.0	
NC_008913.1	3157	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NC_008914.1	3243	No	NA	5	0	0	Low-quality	Genome-fragment	1.11	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_008915.1	3307	No	NA	4	2	0	Low-quality	Genome-fragment	1.13	AAI-based (high-confidence)	0.0	1.0	
NC_008916.1	3331	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NC_008917.1	3343	No	NA	3	0	0	Low-quality	Genome-fragment	1.14	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_008918.1	3357	No	NA	1	0	0	Low-quality	Genome-fragment	1.15	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_008919.1	3391	No	NA	2	1	0	Low-quality	Genome-fragment	1.16	AAI-based (high-confidence)	0.0	1.0	
