## Contig_id	Nb genes contigs	Fragment	Nb genes	Category	Nb phage hallmark genes	Phage gene enrichment sig	Non-Caudovirales phage gene enrichment sig	Pfam depletion sig	Uncharacterized enrichment sig	Strand switch depletion sig	Short genes enrichment sig	assembly
4--VIRSorter_virus--Bacilli_gi_418918827-312809-356609--fragment_7	9	VIRSorter_virus--Bacilli_gi_418918827-312809-356609--fragment_7	9	1	3	4.02133869111892						4
4--VIRSorter_virus--Bacilli_gi_423416314--fragment_7	4	VIRSorter_virus--Bacilli_gi_423416314--fragment_7	4	1	2	2.43413437265598						4
4--VIRSorter_virus--Bacilli_gi_444897497--fragment_4	8	VIRSorter_virus--Bacilli_gi_444897497--fragment_4	8	1	2	4.86826874531196						4
4--VIRSorter_virus--Bacilli_gi_486237704-1056260-1099853--fragment_6	7	VIRSorter_virus--Bacilli_gi_486237704-1056260-1099853--fragment_6	7	1	2	4.25973515214796						4
4--VIRSorter_virus--Bacilli_gi_486339825-456217-502792--fragment_7	7	VIRSorter_virus--Bacilli_gi_486339825-456217-502792--fragment_7	7	1	1	4.25973515214796						4
4--VIRSorter_virus--Bacilli_gi_486416926-121500-170172--fragment_7	5	VIRSorter_virus--Bacilli_gi_486416926-121500-170172--fragment_7	5	1	2	3.04266796581997						4
4--VIRSorter_virus--Bacilli_gi_487370984-1010441-1056257--fragment_5	10	VIRSorter_virus--Bacilli_gi_487370984-1010441-1056257--fragment_5	10	1	3	4.58563913641194						4
4--VIRSorter_virus--Bacilli_gi_487384247-1053608-1098666--fragment_5	10	VIRSorter_virus--Bacilli_gi_487384247-1053608-1098666--fragment_5	10	1	3	4.58563913641194						4
4--VIRSorter_virus--Bacilli_gi_487385357-805326-848544--fragment_5	10	VIRSorter_virus--Bacilli_gi_487385357-805326-848544--fragment_5	10	1	2	6.08533593163995						4
4--VIRSorter_virus--Bacilli_gi_487391726-156879-202206--fragment_8	5	VIRSorter_virus--Bacilli_gi_487391726-156879-202206--fragment_8	5	1	2	3.04266796581997						4
4--VIRSorter_virus--Bacilli_gi_487401372-996664-1040581--fragment_6	5	VIRSorter_virus--Bacilli_gi_487401372-996664-1040581--fragment_6	5	1	2	3.04266796581997						4
4--VIRSorter_virus--Bacilli_gi_500219249-340805-382586--fragment_7	7	VIRSorter_virus--Bacilli_gi_500219249-340805-382586--fragment_7	7	1	1	4.25973515214796						4
4--VIRSorter_virus--Bacilli_gi_501025499-38615-75495--fragment_7	7	VIRSorter_virus--Bacilli_gi_501025499-38615-75495--fragment_7	7	1	1	4.25973515214796						4
4--VIRSorter_virus--Bacilli_gi_501606787-35087-71967--fragment_7	7	VIRSorter_virus--Bacilli_gi_501606787-35087-71967--fragment_7	7	1	1	2.90908996124153						4
4--VIRSorter_virus--Bacilli_gi_501926272-39348-76558--fragment_10	7	VIRSorter_virus--Bacilli_gi_501926272-39348-76558--fragment_10	7	1	1	4.25973515214796						4
4--VIRSorter_virus--Bacilli_gi_511644305-4233-44878--fragment_4	7	VIRSorter_virus--Bacilli_gi_511644305-4233-44878--fragment_4	7	1	1	4.25973515214796						4
4--VIRSorter_virus--Clostridia_gi_383843669-1686592-1738353--fragment_10	6	VIRSorter_virus--Clostridia_gi_383843669-1686592-1738353--fragment_10	6	1	1	2.36428669407355						4
4--VIRSorter_virus--Gammaproteobacteria_gi_147673035-764575-799610--fragment_7	11	VIRSorter_virus--Gammaproteobacteria_gi_147673035-764575-799610--fragment_7	11	1	1	4.67690997107456						4
4--VIRSorter_virus--Gammaproteobacteria_gi_163769656-28847-60348--fragment_7	6	VIRSorter_virus--Gammaproteobacteria_gi_163769656-28847-60348--fragment_7	6	1	3	2.36428669407355						4
4--VIRSorter_virus--Gammaproteobacteria_gi_208817097-0-39802--fragment_1	6	VIRSorter_virus--Gammaproteobacteria_gi_208817097-0-39802--fragment_1	6	1	2	3.65120155898397						4
4--VIRSorter_virus--Gammaproteobacteria_gi_229896925--fragment_8	7	VIRSorter_virus--Gammaproteobacteria_gi_229896925--fragment_8	7	1	1	2.90908996124153						4
4--VIRSorter_virus--Gammaproteobacteria_gi_313112493-5415905-5455670--fragment_6	8	VIRSorter_virus--Gammaproteobacteria_gi_313112493-5415905-5455670--fragment_6	8	1	1	3.46205968527532						4
4--VIRSorter_virus--Gammaproteobacteria_gi_416689343-0-52935--fragment_7	4	VIRSorter_virus--Gammaproteobacteria_gi_416689343-0-52935--fragment_7	4	1	2	2.43413437265598						4
4--VIRSorter_virus--Gammaproteobacteria_gi_417280092-362797-409590--fragment_7	4	VIRSorter_virus--Gammaproteobacteria_gi_417280092-362797-409590--fragment_7	4	1	2	2.43413437265598						4
4--VIRSorter_virus--Gammaproteobacteria_gi_419333201--fragment_4	8	VIRSorter_virus--Gammaproteobacteria_gi_419333201--fragment_4	8	1	2	4.86826874531196						4
4--VIRSorter_virus--Gammaproteobacteria_gi_433194093-45797-77617--fragment_2	4	VIRSorter_virus--Gammaproteobacteria_gi_433194093-45797-77617--fragment_2	4	1	4	2.43413437265598						4
4--VIRSorter_virus--Gammaproteobacteria_gi_476381050-91750-131793--fragment_6	7	VIRSorter_virus--Gammaproteobacteria_gi_476381050-91750-131793--fragment_6	7	1	2	4.25973515214796						4
4--VIRSorter_virus--Gammaproteobacteria_gi_476381429-3196366-3236799--fragment_7	6	VIRSorter_virus--Gammaproteobacteria_gi_476381429-3196366-3236799--fragment_7	6	1	2	2.36428669407355						4
4--VIRSorter_virus--Gammaproteobacteria_gi_482884694-1738404-1773511--fragment_2	9	VIRSorter_virus--Gammaproteobacteria_gi_482884694-1738404-1773511--fragment_2	9	1	2	5.47680233847595						4
4--VIRSorter_virus--Gammaproteobacteria_gi_483976866--fragment_13	4	VIRSorter_virus--Gammaproteobacteria_gi_483976866--fragment_13	4	1	2	2.43413437265598						4
4--VIRSorter_virus--Gammaproteobacteria_gi_485905661-242-37852--fragment_6	9	VIRSorter_virus--Gammaproteobacteria_gi_485905661-242-37852--fragment_6	9	1	1	2.03391005823853						4
4--VIRSorter_virus--Gammaproteobacteria_gi_487548899-67280-98327--fragment_7	4	VIRSorter_virus--Gammaproteobacteria_gi_487548899-67280-98327--fragment_7	4	1	2	2.43413437265598						4
4--VIRSorter_virus--Gammaproteobacteria_gi_490881971-1682317-1732054--fragment_8	5	VIRSorter_virus--Gammaproteobacteria_gi_490881971-1682317-1732054--fragment_8	5	1	2	3.04266796581997						4
4--VIRSorter_virus--Gammaproteobacteria_gi_545136429--fragment_8	10	VIRSorter_virus--Gammaproteobacteria_gi_545136429--fragment_8	10	1	1	2.49521506659853						4
4--VIRSorter_virus--Gammaproteobacteria_gi_545162841-429094-462988--fragment_8	4	VIRSorter_virus--Gammaproteobacteria_gi_545162841-429094-462988--fragment_8	4	1	3	2.43413437265598						4
4--VIRSorter_virus--Gammaproteobacteria_gi_545233032-1396717-1439567--fragment_6	5	VIRSorter_virus--Gammaproteobacteria_gi_545233032-1396717-1439567--fragment_6	5	1	1	3.04266796581997						4
4--VIRSorter_virus--Gammaproteobacteria_gi_545284600-629400-672090--fragment_5	8	VIRSorter_virus--Gammaproteobacteria_gi_545284600-629400-672090--fragment_5	8	1	1	4.86826874531196						4
4--VIRSorter_virus--Gammaproteobacteria_gi_545296339-34100-67451--fragment_2	4	VIRSorter_virus--Gammaproteobacteria_gi_545296339-34100-67451--fragment_2	4	1	4	2.43413437265598						4
4--VIRSorter_virus--Gammaproteobacteria_gi_566073850-157357-200954--fragment_3	8	VIRSorter_virus--Gammaproteobacteria_gi_566073850-157357-200954--fragment_3	8	1	3	4.86826874531196						4
4--VIRSorter_virus--Moniruzzaman_MM16_SRX696246_4_dc_000000000009--fragment_2	4	VIRSorter_virus--Moniruzzaman_MM16_SRX696246_4_dc_000000000009--fragment_2	4	1	1		4.50027545718321					4
4--VIRSorter_virus--NC_001421_2--fragment_2	7	VIRSorter_virus--NC_001421_2--fragment_2	7	1	2	4.25973515214796	18.46983187706728					4
4--VIRSorter_virus--NC_001900_2--fragment_5	6	VIRSorter_virus--NC_001900_2--fragment_5	6	1	1	2.36428669407355						4
4--VIRSorter_virus--NC_002668_1--fragment_7	6	VIRSorter_virus--NC_002668_1--fragment_7	6	1	2	3.65120155898397						4
4--VIRSorter_virus--NC_003050_2--fragment_6	7	VIRSorter_virus--NC_003050_2--fragment_6	7	1	2	2.90908996124153						4
4--VIRSorter_virus--NC_007291_1--fragment_3	7	VIRSorter_virus--NC_007291_1--fragment_3	7	1	1	2.90908996124153						4
4--VIRSorter_virus--NC_008194_1--fragment_1	10	VIRSorter_virus--NC_008194_1--fragment_1	10	1	2	6.08533593163995						4
4--VIRSorter_virus--NC_012884_1--fragment_5	5	VIRSorter_virus--NC_012884_1--fragment_5	5	1	1	3.04266796581997						4
4--VIRSorter_virus--NC_013650_1--fragment_38	8	VIRSorter_virus--NC_013650_1--fragment_38	8	1	1	4.86826874531196						4
4--VIRSorter_virus--NC_016564_1--fragment_7	5	VIRSorter_virus--NC_016564_1--fragment_7	5	1	1	3.04266796581997						4
4--VIRSorter_virus--NC_016567_1--fragment_8	4	VIRSorter_virus--NC_016567_1--fragment_8	4	1	1	2.43413437265598						4
4--VIRSorter_virus--NC_016659_1--fragment_1	9	VIRSorter_virus--NC_016659_1--fragment_1	9	1	1	2.91374174145378						4
4--VIRSorter_virus--NC_018845_1--fragment_2	9	VIRSorter_virus--NC_018845_1--fragment_2	9	1	2	5.47680233847595						4
4--VIRSorter_virus--NC_018856_1--fragment_5	5	VIRSorter_virus--NC_018856_1--fragment_5	5	1	2	3.04266796581997						4
4--VIRSorter_virus--NC_019929_1--fragment_61	5	VIRSorter_virus--NC_019929_1--fragment_61	5	1	1	3.04266796581997						4
4--VIRSorter_virus--NC_020486_1--fragment_26	6	VIRSorter_virus--NC_020486_1--fragment_26	6	1	3	3.65120155898397						4
4--VIRSorter_virus--NC_021856_1--fragment_7	5	VIRSorter_virus--NC_021856_1--fragment_7	5	1	1	3.04266796581997						4
4--VIRSorter_virus--NC_021861_1--fragment_8	6	VIRSorter_virus--NC_021861_1--fragment_8	6	1	2	3.65120155898397						4
4--VIRSorter_virus--NC_023590_1--fragment_7	9	VIRSorter_virus--NC_023590_1--fragment_7	9	1	3	5.47680233847595						4
4--VIRSorter_virus--NC_024207_1--fragment_9	6	VIRSorter_virus--NC_024207_1--fragment_9	6	1	1	2.36428669407355						4
4--VIRSorter_virus--NC_024787_1--fragment_15	5	VIRSorter_virus--NC_024787_1--fragment_15	5	1	2	3.04266796581997						4
4--VIRSorter_virus--NC_025442_1--fragment_4	4	VIRSorter_virus--NC_025442_1--fragment_4	4	1	2	2.43413437265598						4
4--VIRSorter_virus--NC_025447_1--fragment_86	5	VIRSorter_virus--NC_025447_1--fragment_86	5	1	1	3.04266796581997						4
4--VIRSorter_virus--NC_027344_1--fragment_32	4	VIRSorter_virus--NC_027344_1--fragment_32	4	1	2	2.43413437265598						4
4--VIRSorter_virus--NC_027347_1--fragment_2	9	VIRSorter_virus--NC_027347_1--fragment_2	9	1	1	5.47680233847595						4
4--VIRSorter_virus--NC_027375_1--fragment_6	4	VIRSorter_virus--NC_027375_1--fragment_6	4	1	1	2.43413437265598						4
4--VIRSorter_virus--NC_027996_1--fragment_6	8	VIRSorter_virus--NC_027996_1--fragment_6	8	1	2	2.40936892465515						4
4--VIRSorter_virus--NC_028655_1--fragment_9	6	VIRSorter_virus--NC_028655_1--fragment_9	6	1	1	2.36428669407355						4
4--VIRSorter_virus--NC_028664_1--fragment_10	8	VIRSorter_virus--NC_028664_1--fragment_10	8	1	1	2.40936892465515						4
4--VIRSorter_virus--NC_028683_1--fragment_32	5	VIRSorter_virus--NC_028683_1--fragment_32	5	1	1	3.04266796581997						4
4--VIRSorter_virus--NC_028744_1--fragment_3	4	VIRSorter_virus--NC_028744_1--fragment_3	4	1	2	2.43413437265598						4
4--VIRSorter_virus--NC_028840_1--fragment_8	6	VIRSorter_virus--NC_028840_1--fragment_8	6	1	4	3.65120155898397						4
4--VIRSorter_virus--NC_029059_1--fragment_3	4	VIRSorter_virus--NC_029059_1--fragment_3	4	1	2	2.43413437265598						4
4--VIRSorter_virus--NC_029093_1--fragment_2	5	VIRSorter_virus--NC_029093_1--fragment_2	5	1	3	3.04266796581997						4
4--VIRSorter_virus--NC_031012_1--fragment_11	5	VIRSorter_virus--NC_031012_1--fragment_11	5	1	2	3.04266796581997						4
4--VIRSorter_virus--NC_031107_2--fragment_31	6	VIRSorter_virus--NC_031107_2--fragment_31	6	1	4	3.65120155898397						4
4--VIRSorter_virus--NC_031113_1--fragment_8	9	VIRSorter_virus--NC_031113_1--fragment_8	9	1	2	2.91374174145378						4
4--VIRSorter_virus--NC_031274_1--fragment_1	5	VIRSorter_virus--NC_031274_1--fragment_1	5	1	1	3.04266796581997						4
4--VIRSorter_virus--NC_041994_1--fragment_22	4	VIRSorter_virus--NC_041994_1--fragment_22	4	1	4	2.43413437265598						4
4--VIRSorter_virus--NC_042006_1--fragment_6	6	VIRSorter_virus--NC_042006_1--fragment_6	6	1	1	3.65120155898397						4
4--VIRSorter_virus--NC_042034_1--fragment_4	8	VIRSorter_virus--NC_042034_1--fragment_4	8	1	1	4.86826874531196						4
4--VIRSorter_virus--NC_042061_1--fragment_19	4	VIRSorter_virus--NC_042061_1--fragment_19	4	1	1	2.43413437265598						4
4--VIRSorter_virus--NC_042322_1--fragment_2	4	VIRSorter_virus--NC_042322_1--fragment_2	4	1	1	2.43413437265598						4
4--VIRSorter_virus--NC_042322_1--fragment_5	9	VIRSorter_virus--NC_042322_1--fragment_5	9	1	1	5.47680233847595						4
4--VIRSorter_virus--NC_047726_1--fragment_13	6	VIRSorter_virus--NC_047726_1--fragment_13	6	1	2	2.36428669407355						4
4--VIRSorter_virus--NC_047728_1--fragment_15	6	VIRSorter_virus--NC_047728_1--fragment_15	6	1	2	3.65120155898397						4
4--VIRSorter_virus--NC_047767_1--fragment_12	5	VIRSorter_virus--NC_047767_1--fragment_12	5	1	1	3.04266796581997						4
4--VIRSorter_virus--NC_047768_1--fragment_7	4	VIRSorter_virus--NC_047768_1--fragment_7	4	1	3	2.43413437265598						4
4--VIRSorter_virus--NC_047809_1--fragment_4	9	VIRSorter_virus--NC_047809_1--fragment_4	9	1	1	5.47680233847595						4
4--VIRSorter_virus--NC_047825_1--fragment_3	9	VIRSorter_virus--NC_047825_1--fragment_3	9	1	1	2.91374174145378						4
4--VIRSorter_virus--NC_047907_1--fragment_9	7	VIRSorter_virus--NC_047907_1--fragment_9	7	1	1	4.25973515214796						4
4--VIRSorter_virus--NC_048006_1--fragment_2	5	VIRSorter_virus--NC_048006_1--fragment_2	5	1	2	3.04266796581997						4
4--VIRSorter_virus--NC_048045_1--fragment_18	4	VIRSorter_virus--NC_048045_1--fragment_18	4	1	2	2.43413437265598						4
4--VIRSorter_virus--NC_048713_1--fragment_6	7	VIRSorter_virus--NC_048713_1--fragment_6	7	1	2	4.25973515214796						4
4--VIRSorter_virus--NC_048748_1--fragment_24	6	VIRSorter_virus--NC_048748_1--fragment_24	6	1	1	3.65120155898397						4
4--VIRSorter_virus--NC_048818_1--fragment_27	8	VIRSorter_virus--NC_048818_1--fragment_27	8	1	1	4.86826874531196						4
4--VIRSorter_virus--NC_048855_1--fragment_25	7	VIRSorter_virus--NC_048855_1--fragment_25	7	1	3	4.25973515214796						4
4--VIRSorter_virus--NC_049443_1--fragment_3	5	VIRSorter_virus--NC_049443_1--fragment_3	5	1	1	3.04266796581997						4
4--VIRSorter_virus--NC_049443_1--fragment_4	4	VIRSorter_virus--NC_049443_1--fragment_4	4	1	1	2.43413437265598						4
4--VIRSorter_virus--NC_049494_1--fragment_25	6	VIRSorter_virus--NC_049494_1--fragment_25	6	1	2	2.36428669407355						4
4--VIRSorter_virus--NC_049817_1--fragment_8	7	VIRSorter_virus--NC_049817_1--fragment_8	7	1	1	4.25973515214796						4
4--VIRSorter_virus--NC_049853_1--fragment_5	4	VIRSorter_virus--NC_049853_1--fragment_5	4	1	1	2.43413437265598						4
4--VIRSorter_virus--NC_049925_1--fragment_8	4	VIRSorter_virus--NC_049925_1--fragment_8	4	1	2	2.43413437265598						4
4--VIRSorter_virus--NC_050143_1--fragment_1	8	VIRSorter_virus--NC_050143_1--fragment_1	8	1	1	4.86826874531196						4
4--VIRSorter_virus--NC_051614_1--fragment_1	8	VIRSorter_virus--NC_051614_1--fragment_1	8	1	1	3.46205968527532						4
4--VIRSorter_virus--NC_051629_1--fragment_3	8	VIRSorter_virus--NC_051629_1--fragment_3	8	1	1	4.86826874531196						4
4--VIRSorter_virus--NC_051644_1--fragment_1	4	VIRSorter_virus--NC_051644_1--fragment_1	4	1	2	2.43413437265598						4
4--VIRSorter_virus--NC_051677_1--fragment_2	8	VIRSorter_virus--NC_051677_1--fragment_2	8	1	2	4.86826874531196						4
4--VIRSorter_virus--NC_051735_1--fragment_2	7	VIRSorter_virus--NC_051735_1--fragment_2	7	1	1	4.25973515214796						4
4--VIRSorter_virus--NC_052417_1--fragment_5	5	VIRSorter_virus--NC_052417_1--fragment_5	5	1	1	3.04266796581997						4
4--VIRSorter_virus--NC_052447_1--fragment_5	7	VIRSorter_virus--NC_052447_1--fragment_5	7	1	1	4.25973515214796						4
4--VIRSorter_virus--NC_052654_1--fragment_14	7	VIRSorter_virus--NC_052654_1--fragment_14	7	1	2	4.25973515214796						4
4--VIRSorter_virus--NC_052657_1--fragment_36	5	VIRSorter_virus--NC_052657_1--fragment_36	5	1	2	3.04266796581997						4
4--VIRSorter_virus--NC_054649_1--fragment_5	9	VIRSorter_virus--NC_054649_1--fragment_5	9	1	1	4.02133869111892						4
4--VIRSorter_virus--NC_054761_1--fragment_3	5	VIRSorter_virus--NC_054761_1--fragment_3	5	1	3	3.04266796581997						4
4--VIRSorter_virus--NC_054761_1--fragment_4	10	VIRSorter_virus--NC_054761_1--fragment_4	10	1	1	4.58563913641194						4
4--VIRSorter_virus--NC_054809_1--fragment_3	4	VIRSorter_virus--NC_054809_1--fragment_3	4	1	2	2.43413437265598						4
4--VIRSorter_virus--NC_054904_1--fragment_15	7	VIRSorter_virus--NC_054904_1--fragment_15	7	1	1	4.25973515214796						4
4--VIRSorter_virus--NC_054904_1--fragment_19	6	VIRSorter_virus--NC_054904_1--fragment_19	6	1	4	2.36428669407355						4
4--VIRSorter_virus--NC_054913_1--fragment_31	6	VIRSorter_virus--NC_054913_1--fragment_31	6	1	1	3.65120155898397						4
4--VIRSorter_virus--NC_054916_1--fragment_31	4	VIRSorter_virus--NC_054916_1--fragment_31	4	1	2	2.43413437265598						4
4--VIRSorter_virus--NC_054959_1--fragment_3	8	VIRSorter_virus--NC_054959_1--fragment_3	8	1	1	4.86826874531196						4
4--VIRSorter_virus--NC_055728_1--fragment_30	5	VIRSorter_virus--NC_055728_1--fragment_30	5	1	2	3.04266796581997						4
4--VIRSorter_virus--NC_055757_1--fragment_11	6	VIRSorter_virus--NC_055757_1--fragment_11	6	1	1	3.65120155898397						4
4--VIRSorter_virus--NC_055757_1--fragment_14	5	VIRSorter_virus--NC_055757_1--fragment_14	5	1	2	3.04266796581997						4
4--VIRSorter_virus--NC_055764_1--fragment_7	7	VIRSorter_virus--NC_055764_1--fragment_7	7	1	1	4.25973515214796						4
4--VIRSorter_virus--NC_061438_1--fragment_3	11	VIRSorter_virus--NC_061438_1--fragment_3	11	1	1	6.21674827008428						4
4--## 2 - Complete phage contigs - category 2 (somewhat sure)												4
4--## Contig_id	Nb genes contigs	Fragment	Nb genes	Category	Nb phage hallmark genes	Phage gene enrichment sig	Non-Caudovirales phage gene enrichment sig	Pfam depletion sig	Uncharacterized enrichment sig	Strand switch depletion sig	Short genes enrichment sig	4
4--VIRSorter_bacteria--NZ_BACQ01000027_1--fragment_4	9	VIRSorter_bacteria--NZ_BACQ01000027_1--fragment_4	9	2		4.02133869111892						4
4--VIRSorter_bacteria--NZ_CNRC02000018_1--fragment_3	10	VIRSorter_bacteria--NZ_CNRC02000018_1--fragment_3	10	2		2.49521506659853						4
4--VIRSorter_bacteria--NZ_KI969989_1--fragment_43	6	VIRSorter_bacteria--NZ_KI969989_1--fragment_43	6	2		2.36428669407355						4
4--VIRSorter_virus--2029527005_____ACOFG987_contig06681--fragment_7	8	VIRSorter_virus--2029527005_____ACOFG987_contig06681--fragment_7	8	2		2.40936892465515						4
4--VIRSorter_virus--2029527006_____ACOFG988_contig15979--fragment_20	7	VIRSorter_virus--2029527006_____ACOFG988_contig15979--fragment_20	7	2		4.25973515214796						4
4--VIRSorter_virus--2029527006_____ACOFG988_contig15979--fragment_29	5	VIRSorter_virus--2029527006_____ACOFG988_contig15979--fragment_29	5	2		3.04266796581997						4
4--VIRSorter_virus--2029527006_____ACOFG988_contig15979--fragment_38	6	VIRSorter_virus--2029527006_____ACOFG988_contig15979--fragment_38	6	2		3.65120155898397						4
4--VIRSorter_virus--3300000527_____NICF_comb_assmDRAFT_10000021--fragment_14	6	VIRSorter_virus--3300000527_____NICF_comb_assmDRAFT_10000021--fragment_14	6	2		2.36428669407355						4
4--VIRSorter_virus--3300001125_____JGI11931J13222_1000001--fragment_19	5	VIRSorter_virus--3300001125_____JGI11931J13222_1000001--fragment_19	5	2		3.04266796581997						4
4--VIRSorter_virus--3300001485_____rank08_10065284--fragment_10	6	VIRSorter_virus--3300001485_____rank08_10065284--fragment_10	6	2		3.65120155898397						4
4--VIRSorter_virus--3300001594_____Draft_10000244--fragment_12	8	VIRSorter_virus--3300001594_____Draft_10000244--fragment_12	8	2		2.40936892465515						4
4--VIRSorter_virus--3300005609_____Ga0070724_10000159--fragment_7	4	VIRSorter_virus--3300005609_____Ga0070724_10000159--fragment_7	4	2		2.43413437265598						4
4--VIRSorter_virus--3300005673_____Ga0074422_100131--fragment_13	4	VIRSorter_virus--3300005673_____Ga0074422_100131--fragment_13	4	2		2.43413437265598						4
4--VIRSorter_virus--3300005686_____Ga0074435_100118--fragment_12	8	VIRSorter_virus--3300005686_____Ga0074435_100118--fragment_12	8	2		2.40936892465515						4
4--VIRSorter_virus--3300006260_____Ga0099518_100374--fragment_1	9	VIRSorter_virus--3300006260_____Ga0099518_100374--fragment_1	9	2		2.03391005823853						4
4--VIRSorter_virus--3300006459_____Ga0100222_100180--fragment_4	6	VIRSorter_virus--3300006459_____Ga0100222_100180--fragment_4	6	2		2.36428669407355						4
