index	scaffold	type	Quality
3	virus--3300011435_____Ga0137426_1000040--fragment_6	lysogenic	low quality draft
3	virus--NC_048736.1--fragment_27	lysogenic	low quality draft
3	virus--3300011825_____Ga0120832_100093--fragment_2	lysogenic	low quality draft
3	virus--Tp1_70_MES_0-0d2_scaffold10623_1--fragment_12	lysogenic	low quality draft
3	virus--NC_004615.1--fragment_2	lysogenic	low quality draft
3	virus--NC_018838.1--fragment_5	lysogenic	low quality draft
3	virus--NC_047754.1--fragment_5	lysogenic	low quality draft
3	virus--NC_024207.1--fragment_26	lysogenic	low quality draft
3	virus--NC_028683.1--fragment_40	lysogenic	low quality draft
3	virus--NC_047770.1--fragment_9	lysogenic	low quality draft
3	virus--NC_016656.1--fragment_3	lysogenic	low quality draft
3	virus--3300005678_____Ga0074427_100614--fragment_4	lysogenic	low quality draft
3	virus--Gammaproteobacteria_gi_545274516-2157251-2197690--fragment_9	lysogenic	low quality draft
3	virus--NC_047901.1--fragment_34	lysogenic	low quality draft
3	virus--NC_042098.1--fragment_50	lysogenic	low quality draft
3	virus--Gammaproteobacteria_gi_553764846-1855089-1910334--fragment_8	lysogenic	low quality draft
3	virus--3300012919_____Ga0160422_10000045--fragment_14	lysogenic	low quality draft
3	plasmid--NZ_CP016078.1--fragment_8	lysogenic	low quality draft
3	virus--NC_055850.1--fragment_1	lysogenic	low quality draft
3	virus--NC_054918.1--fragment_20	lysogenic	low quality draft
4	virus--NC_014792.1--fragment_9	lysogenic	low quality draft
4	virus--3300020269_____Ga0211484_1000018--fragment_13	lysogenic	low quality draft
4	virus--3300009838_____Ga0116153_10000575--fragment_8	lysogenic	low quality draft
4	virus--NC_014792.1--fragment_35	lysogenic	low quality draft
4	virus--3300008278_____Ga0114262_100205--fragment_4	lysogenic	low quality draft
4	virus--NC_013643.1--fragment_2	lysogenic	low quality draft
4	virus--Gammaproteobacteria_gi_545284600-629400-672090--fragment_2	lysogenic	low quality draft
4	virus--3300008271_____Ga0111085_100381--fragment_5	lysogenic	low quality draft
4	virus--Clostridia_gi_545013896--fragment_1	lysogenic	low quality draft
4	virus--NC_055734.1--fragment_24	lysogenic	low quality draft
4	virus--NC_055850.1--fragment_23	lysogenic	low quality draft
4	virus--NC_044940.1--fragment_7	lysogenic	low quality draft
4	virus--NC_008515.1--fragment_37	lysogenic	low quality draft
4	virus--NC_024787.1--fragment_10	lysogenic	low quality draft
4	virus--NC_053174.1--fragment_6	lysogenic	low quality draft
4	virus--NC_013691.1--fragment_3	lysogenic	low quality draft
4	virus--NC_047864.1--fragment_3	lysogenic	low quality draft
4	virus--3300001715_____JGI24517J20059_1000035--fragment_10	lysogenic	low quality draft
4	virus--NC_028904.1--fragment_13	lysogenic	low quality draft
4	virus--3300013005_____Ga0164292_10000489--fragment_1	lysogenic	low quality draft
4	virus--NC_051708.1--fragment_7	lysogenic	low quality draft
4	virus--3300010397_____Ga0134124_10000129--fragment_3	lysogenic	low quality draft
4	virus--NC_019913.1--fragment_17	lysogenic	low quality draft
4	virus--NC_055716.1--fragment_14	lysogenic	low quality draft
4	virus--3300008716_____Ga0113874_100165--fragment_8	lysogenic	low quality draft
4	virus--3300005805_____Ga0079957_1000205--fragment_5	lysogenic	low quality draft
4	virus--Gammaproteobacteria_gi_147673035-764575-799610--fragment_7	lysogenic	low quality draft
4	virus--NC_052451.1--fragment_11	lysogenic	low quality draft
4	virus--3300022200_____Ga0196901_1000034--fragment_4	lysogenic	low quality draft
4	virus--3300005685_____Ga0074434_100052--fragment_9	lysogenic	low quality draft
4	virus--NC_027990.1--fragment_5	lysogenic	low quality draft
4	virus--3300008364_____Ga0114890_100197--fragment_7	lysogenic	low quality draft
4	virus--3300017680_____Ga0182233_1000002--fragment_8	lysogenic	low quality draft
4	virus--NC_047872.1--fragment_28	lysogenic	low quality draft
4	virus--NC_028764.1--fragment_12	lysogenic	low quality draft
4	virus--NC_054912.1--fragment_35	lysogenic	low quality draft
4	virus--3300019373_____Ga0187895_1000037--fragment_4	lysogenic	low quality draft
4	virus--3300009182_____Ga0114959_10000158--fragment_14	lysogenic	low quality draft
4	virus--Clostridia_gi_224514686-1668856-1720618--fragment_12	lysogenic	low quality draft
4	virus--NC_049929.1--fragment_2	lysogenic	low quality draft
4	virus--Gammaproteobacteria_gi_355654227-1775741-1825339--fragment_3	lysogenic	low quality draft
4	virus--NC_051644.1--fragment_13	lysogenic	low quality draft
4	virus--3300009678_____Ga0105252_10000165--fragment_9	lysogenic	low quality draft
4	virus--NC_048195.1--fragment_7	lysogenic	low quality draft
4	virus--3300011771_____Ga0122102_100082--fragment_5	lysogenic	low quality draft
4	virus--3300002989_____JGI24143J45723_1000030--fragment_3	lysogenic	low quality draft
4	virus--NC_047853.1--fragment_24	lysogenic	low quality draft
4	virus--Gammaproteobacteria_gi_545285126-720361-751804--fragment_1	lysogenic	low quality draft
4	virus--NC_048747.1--fragment_14	lysogenic	low quality draft
4	virus--NC_054656.1--fragment_7	lysogenic	low quality draft
4	virus--NC_041973.1--fragment_19	lysogenic	low quality draft
4	virus--NC_014792.1--fragment_41	lysogenic	low quality draft
4	virus--7000000086_____SRS049147_LANL_scaffold_22855--fragment_6	lysogenic	low quality draft
4	virus--3300007747_____Ga0101111_1000079--fragment_11	lysogenic	low quality draft
4	virus--2029527005_____ACOFG987_contig06681--fragment_7	lysogenic	low quality draft
4	virus--NC_042316.1--fragment_25	lysogenic	low quality draft
4	virus--NC_052418.1--fragment_9	lysogenic	low quality draft
4	virus--NC_055833.1--fragment_12	lysogenic	low quality draft
4	virus--NC_048045.1--fragment_47	lysogenic	low quality draft
4	virus--NC_020877.1--fragment_26	lysogenic	low quality draft
4	virus--NC_042308.1--fragment_13	lysogenic	low quality draft
4	virus--NC_025417.1--fragment_6	lysogenic	low quality draft
4	virus--3300009510_____Ga0116230_10000256--fragment_1	lysogenic	low quality draft
4	virus--NC_048773.1--fragment_3	lysogenic	low quality draft
4	virus--3300014067_____Ga0122772_100045--fragment_4	lysogenic	low quality draft
4	virus--3300013735_____Ga0118166_100004--fragment_5	lysogenic	low quality draft
4	virus--NC_052656.1--fragment_27	lysogenic	low quality draft
4	virus--NC_031910.1--fragment_5	lysogenic	low quality draft
4	virus--Gammaproteobacteria_gi_419333201--fragment_4	lysogenic	low quality draft
4	virus--Gammaproteobacteria_gi_482884694-1738404-1773511--fragment_2	lysogenic	low quality draft
4	virus--3300005677_____Ga0074426_100134--fragment_17	lysogenic	low quality draft
4	virus--3300005577_____Ga0068857_100000100--fragment_6	lysogenic	low quality draft
4	virus--3300007542_____Ga0099846_1000106--fragment_2	lysogenic	low quality draft
4	virus--NC_051629.1--fragment_3	lysogenic	low quality draft
4	virus--Bacilli_gi_444897497--fragment_4	lysogenic	low quality draft
4	virus--NC_027996.1--fragment_16	lysogenic	low quality draft
4	virus--NC_031050.1--fragment_1	lysogenic	low quality draft
4	virus--3300000052_____Draft_c003709--fragment_9	lysogenic	low quality draft
4	virus--NC_043469.1--fragment_2	lysogenic	low quality draft
4	virus--3300005288_____Ga0065714_10064516--fragment_10	lysogenic	low quality draft
4	virus--NC_051662.1--fragment_13	lysogenic	low quality draft
4	virus--3300002484_____JGI25129J35166_1000106--fragment_1	lysogenic	low quality draft
4	virus--NC_007805.1--fragment_6	lysogenic	low quality draft
4	virus--NC_041855.1--fragment_13	lysogenic	low quality draft
4	virus--NC_049925.1--fragment_2	lysogenic	low quality draft
4	virus--NC_028683.1--fragment_12	lysogenic	low quality draft
4	virus--3300007298_____Ga0104838_100208--fragment_15	lysogenic	low quality draft
4	virus--NC_028765.1--fragment_7	lysogenic	low quality draft
4	virus--3300005672_____Ga0074421_100213--fragment_3	lysogenic	low quality draft
4	virus--3300014204_____Ga0172381_10000008--fragment_51	lysogenic	low quality draft
4	virus--NC_048818.1--fragment_27	lysogenic	low quality draft
4	virus--3300013909_____Ga0117851_10029--fragment_5	lysogenic	low quality draft
4	virus--NC_050143.1--fragment_1	lysogenic	low quality draft
4	virus--NC_054422.1--fragment_3	lysogenic	low quality draft
4	virus--NC_010325.1--fragment_1	lysogenic	low quality draft
4	virus--NC_004681.1--fragment_11	lysogenic	low quality draft
4	virus--NC_025442.1--fragment_12	lysogenic	low quality draft
4	virus--3300008518_____Ga0115191_100172--fragment_12	lysogenic	low quality draft
4	virus--3300014962_____Ga0134315_1000006--fragment_12	lysogenic	low quality draft
4	virus--3300006920_____Ga0070748_1000047--fragment_4	lysogenic	low quality draft
4	virus--Gammaproteobacteria_gi_545136429--fragment_8	lysogenic	low quality draft
4	virus--Bacilli_gi_487384247-1053608-1098666--fragment_5	lysogenic	low quality draft
4	virus--3300008332_____Ga0114895_10001--fragment_3	lysogenic	low quality draft
4	virus--Bacilli_gi_325681573--fragment_5	lysogenic	low quality draft
4	virus--3300009678_____Ga0105252_10000057--fragment_14	lysogenic	low quality draft
4	virus--3300022072_____Ga0196889_1000002--fragment_8	lysogenic	low quality draft
4	virus--NC_051639.1--fragment_14	lysogenic	low quality draft
4	virus--Gammaproteobacteria_gi_420058116-1051-43430--fragment_3	lysogenic	low quality draft
4	virus--3300007320_____Ga0104940_1000158--fragment_9	lysogenic	low quality draft
4	virus--NC_048828.1--fragment_27	lysogenic	low quality draft
4	virus--NC_047770.1--fragment_4	lysogenic	low quality draft
4	virus--NC_052450.1--fragment_12	lysogenic	low quality draft
4	virus--3300018080_____Ga0180433_10001373--fragment_9	lysogenic	low quality draft
4	virus--Gammaproteobacteria_gi_476381050-91750-131793--fragment_6	lysogenic	low quality draft
4	virus--Bacilli_gi_487189945-425722-469601--fragment_8	lysogenic	low quality draft
4	virus--Gammaproteobacteria_gi_545169017-68574-99983--fragment_4	lysogenic	low quality draft
4	virus--3300014553_____Ga0134451_100269--fragment_8	lysogenic	low quality draft
4	virus--3300009181_____Ga0114969_10000021--fragment_13	lysogenic	low quality draft
4	virus--NC_028955.1--fragment_40	lysogenic	low quality draft
4	virus--NC_030946.1--fragment_1	lysogenic	low quality draft
4	virus--3300002408_____B570J29032_109959578--fragment_1	lysogenic	low quality draft
4	virus--3300013840_____Ga0117828_10003--fragment_2	lysogenic	low quality draft
4	virus--NC_023609.1--fragment_11	lysogenic	low quality draft
4	virus--NC_041855.1--fragment_9	lysogenic	low quality draft
4	virus--NC_016659.1--fragment_1	lysogenic	low quality draft
4	virus--Bacilli_gi_225855735-24325-60932--fragment_5	lysogenic	low quality draft
4	virus--3300007786_____Ga0105676_100040--fragment_3	lysogenic	low quality draft
4	virus--3300006260_____Ga0099518_100374--fragment_1	lysogenic	low quality draft
4	virus--3300011593_____Ga0122758_100092--fragment_8	lysogenic	low quality draft
4	virus--Gammaproteobacteria_gi_424090918-1387-49773--fragment_8	lysogenic	low quality draft
4	virus--NC_030917.1--fragment_22	lysogenic	low quality draft
4	virus--NC_048045.1--fragment_55	lysogenic	low quality draft
4	virus--NC_018845.1--fragment_2	lysogenic	low quality draft
4	virus--3300011989_____Ga0120380_1000241--fragment_1	lysogenic	low quality draft
4	virus--Gammaproteobacteria_gi_510926785-810765-849415--fragment_4	lysogenic	low quality draft
4	virus--3300014042_____Ga0117790_1000161--fragment_3	lysogenic	low quality draft
4	virus--Gammaproteobacteria_gi_545246600-4324549-4355663--fragment_1	lysogenic	low quality draft
4	virus--NC_048046.1--fragment_62	lysogenic	low quality draft
4	virus--3300000116_____DelMOSpr2010_c10000005--fragment_24	lysogenic	low quality draft
4	virus--NC_024788.1--fragment_39	lysogenic	low quality draft
4	virus--3300014751_____Ga0169793_100163--fragment_15	lysogenic	low quality draft
4	virus--NC_048850.1--fragment_7	lysogenic	low quality draft
4	virus--3300005805_____Ga0079957_1000228--fragment_10	lysogenic	low quality draft
4	virus--Gammaproteobacteria_gi_510926785-3022545-3073049--fragment_3	lysogenic	low quality draft
4	virus--Gammaproteobacteria_gi_556493183-273839-318621--fragment_3	lysogenic	low quality draft
4	virus--NC_055764.1--fragment_2	lysogenic	low quality draft
4	virus--3300007789_____Ga0105762_100007--fragment_6	lysogenic	low quality draft
4	virus--3300002518_____JGI25134J35505_10000064--fragment_8	lysogenic	low quality draft
4	virus--NC_023590.1--fragment_7	lysogenic	low quality draft
4	virus--Gammaproteobacteria_gi_545274516-2157251-2197690--fragment_9	lysogenic	low quality draft
4	virus--Gammaproteobacteria_gi_422764518-219-34601--fragment_7	lysogenic	low quality draft
4	virus--2162886007_____SwRhRL2b_contig_3207669--fragment_9	lysogenic	low quality draft
4	virus--NC_018856.1--fragment_23	lysogenic	low quality draft
4	plasmid--NZ_CP014850.1--fragment_1	lysogenic	low quality draft
4	virus--NC_015937.1--fragment_26	lysogenic	low quality draft
4	virus--NC_051678.1--fragment_7	lysogenic	low quality draft
4	virus--NC_055726.1--fragment_10	lysogenic	low quality draft
4	virus--Gammaproteobacteria_gi_422806576-278763-323438--fragment_11	lysogenic	low quality draft
4	virus--3300011906_____Ga0122201_100100--fragment_10	lysogenic	low quality draft
4	plasmid--NZ_CP014843.1--fragment_27	lysogenic	low quality draft
4	virus--3300013279_____Ga0118168_100002--fragment_10	lysogenic	low quality draft
4	virus--3300006459_____Ga0100222_100180--fragment_1	lysogenic	low quality draft
4	virus--3300017963_____Ga0180437_10000856--fragment_3	lysogenic	low quality draft
4	virus--2029527006_____ACOFG988_contig15979--fragment_1	lysogenic	low quality draft
4	virus--3300001750_____JGI24023J19991_10000049--fragment_15	lysogenic	low quality draft
4	virus--3300005289_____Ga0065704_10070279--fragment_7	lysogenic	low quality draft
4	virus--Bacilli_gi_487396127-548304-590061--fragment_2	lysogenic	low quality draft
4	virus--Bacilli_gi_487385357-805326-848544--fragment_5	lysogenic	low quality draft
4	virus--Gammaproteobacteria_gi_419399246-74111-105896--fragment_5	lysogenic	low quality draft
4	virus--3300006954_____Ga0079219_10000001--fragment_5	lysogenic	low quality draft
4	virus--NC_055728.1--fragment_18	lysogenic	low quality draft
4	virus--3300006476_____Ga0100233_100532--fragment_8	lysogenic	low quality draft
4	virus--3300008461_____Ga0115195_100017--fragment_36	lysogenic	low quality draft
4	virus--NC_042061.1--fragment_37	lysogenic	low quality draft
4	virus--3300009652_____Ga0123330_1000592--fragment_3	lysogenic	low quality draft
4	virus--NC_028744.1--fragment_8	lysogenic	low quality draft
4	virus--NC_031260.1--fragment_1	lysogenic	low quality draft
4	virus--3300009578_____Ga0105227_100073--fragment_5	lysogenic	low quality draft
4	virus--NC_048856.1--fragment_28	lysogenic	low quality draft
4	virus--3300005590_____Ga0070727_10000717--fragment_2	lysogenic	low quality draft
4	virus--7000000025_____SRS023617_Baylor_scaffold_11447--fragment_3	lysogenic	low quality draft
4	virus--NC_055855.1--fragment_7	lysogenic	low quality draft
4	virus--NC_026609.1--fragment_15	lysogenic	low quality draft
4	virus--Gammaproteobacteria_gi_510925497-1272375-1322513--fragment_2	lysogenic	low quality draft
4	virus--NC_031056.1--fragment_26	lysogenic	low quality draft
4	virus--NC_055825.1--fragment_15	lysogenic	low quality draft
4	virus--Bacilli_gi_323649861-519095-555231--fragment_6	lysogenic	low quality draft
4	virus--NC_047822.1--fragment_16	lysogenic	low quality draft
4	virus--Gammaproteobacteria_gi_420347648-57423-95110--fragment_1	lysogenic	low quality draft
4	virus--3300008255_____Ga0100403_1000407--fragment_4	lysogenic	low quality draft
4	virus--NC_028091.1--fragment_4	lysogenic	low quality draft
4	virus--7000000551_____C883408--fragment_11	lysogenic	low quality draft
4	virus--3300011854_____Ga0121427_100015--fragment_9	lysogenic	low quality draft
4	virus--NC_051662.1--fragment_14	lysogenic	low quality draft
4	virus--3300010397_____Ga0134124_10000110--fragment_2	lysogenic	low quality draft
4	virus--3300011952_____Ga0120709_100072--fragment_8	lysogenic	low quality draft
4	virus--3300011547_____Ga0121204_100049--fragment_11	lysogenic	low quality draft
4	virus--3300005994_____Ga0066789_10000002--fragment_12	lysogenic	low quality draft
4	virus--3300012940_____Ga0164243_10001172--fragment_2	lysogenic	low quality draft
